motor_l ,motar_r ,motor_l_lowpass ,motor_r_lowpass
531, 1468, 451.016113, 451.016113
569, 1516, 477.573090, 477.573090
587, 1543, 504.668793, 504.668793
626, 1597, 532.181152, 532.181152
646, 1624, 560.153259, 560.153259
687, 1676, 588.720337, 588.720337
709, 1700, 618.012085, 618.012085
751, 1750, 648.069763, 648.069763
774, 1776, 678.843750, 678.843750
796, 1828, 709.071350, 709.071350
837, 1850, 738.419373, 738.419373
862, 1875, 768.197693, 768.197693
911, 1929, 799.293640, 799.293640
934, 1957, 831.990479, 831.990479
981, 2009, 865.771484, 865.771484
1006, 2035, 900.248352, 900.248352
1051, 2083, 935.156311, 935.156311
1077, 2110, 970.267639, 970.267639
1129, 2162, 1005.931335, 1005.931335
1155, 2188, 1042.515991, 1042.515991
1201, 2236, 1079.568848, 1079.568848
1227, 2263, 1116.516968, 1116.516968
1254, 2318, 1152.142334, 1152.142334
1307, 2344, 1186.872681, 1186.872681
1331, 2370, 1222.400146, 1222.400146
1378, 2422, 1258.489258, 1258.489258
1402, 2445, 1294.604858, 1294.604858
1453, 2497, 1330.823730, 1330.823730
1477, 2524, 1367.371460, 1367.371460
1526, 2571, 1404.120605, 1404.120605
1552, 2597, 1440.990112, 1440.990112
1605, 2652, 1478.273438, 1478.273438
1627, 2676, 1515.955933, 1515.955933
1652, 2728, 1552.113647, 1552.113647
1700, 2754, 1586.457275, 1586.457275
1725, 2806, 1620.807007, 1620.807007
1774, 2833, 1655.715088, 1655.715088
1801, 2855, 1691.375366, 1691.375366
1850, 2908, 1727.783447, 1727.783447
1875, 2933, 1764.652954, 1764.652954
1925, 2987, 1801.743408, 1801.743408
1947, 3011, 1838.824341, 1838.824341
2000, 3064, 1875.835693, 1875.835693
2023, 3090, 1913.005127, 1913.005127
2074, 3142, 1950.301392, 1950.301392
2098, 3169, 1987.630371, 1987.630371
2148, 3218, 2024.958374, 2024.958374
2174, 3244, 2062.333984, 2062.333984
2197, 3297, 2098.330566, 2098.330566
2247, 3323, 2132.703613, 2132.703613
2272, 3375, 2167.242432, 2167.242432
2321, 3403, 2202.454102, 2202.454102
2347, 3429, 2238.322754, 2238.322754
2396, 3477, 2274.751221, 2274.751221
2421, 3507, 2311.528320, 2311.528320
2446, 3533, 2347.087646, 2347.087646
2502, 3590, 2381.681641, 2381.681641
2529, 3617, 2417.484863, 2417.484863
2578, 3669, 2454.527344, 2454.527344
2602, 3692, 2491.963135, 2491.963135
2654, 3748, 2529.472168, 2529.472168
2677, 3774, 2567.064697, 2567.064697
2728, 3827, 2604.609863, 2604.609863
2752, 3849, 2642.083496, 2642.083496
2801, 3906, 2679.437500, 2679.437500
2827, 3933, 2716.686523, 2716.686523
2877, 3982, 2754.030029, 2754.030029
2903, 4008, 2791.557373, 2791.557373
2926, 4061, 2827.708496, 2827.708496
2977, 4086, 2862.258545, 2862.258545
3002, 4113, 2897.054199, 2897.054199
3055, 4163, 2932.771973, 2932.771973
3077, 4189, 2969.327393, 2969.327393
3125, 4241, 3006.049316, 3006.049316
3150, 4268, 3042.603027, 3042.603027
3200, 4322, 3079.220703, 3079.220703
3225, 4344, 3116.066162, 3116.066162
3279, 4400, 3153.359863, 3153.359863
3302, 4424, 3191.174072, 3191.174072
3351, 4480, 3229.009766, 3229.009766
3378, 4506, 3266.668701, 3266.668701
3404, 4555, 3303.051514, 3303.051514
3451, 4581, 3337.979004, 3337.979004
3476, 4631, 3372.820312, 3372.820312
3526, 4658, 3408.082275, 3408.082275
3550, 4688, 3443.921143, 3443.921143
3602, 4736, 3480.304932, 3480.304932
3628, 4763, 3517.328857, 3517.328857
3676, 4815, 3554.759277, 3554.759277
3701, 4843, 3592.152344, 3592.152344
3753, 4896, 3629.568604, 3629.568604
3779, 4922, 3667.304688, 3667.304688
3826, 4971, 3705.139160, 3705.139160
3851, 5001, 3742.646729, 3742.646729
3901, 5051, 3779.900635, 3779.900635
3925, 5078, 3817.092529, 3817.092529
3951, 5131, 3852.861084, 3852.861084
4004, 5159, 3887.445801, 3887.445801
4030, 5187, 3922.839355, 3922.839355
4077, 5237, 3959.056885, 3959.056885
4103, 5263, 3995.571289, 3995.571289
4153, 5316, 4032.343506, 4032.343506
4177, 5340, 4069.360107, 4069.360107
4226, 5393, 4106.391113, 4106.391113
4251, 5415, 4143.369629, 4143.369629
4301, 5472, 4180.404785, 4180.404785
4327, 5500, 4217.626953, 4217.626953
4380, 5551, 4255.257812, 4255.257812
4405, 5579, 4293.377930, 4293.377930
4427, 5632, 4330.069336, 4330.069336
4479, 5658, 4364.908203, 4364.908203
4505, 5681, 4399.973145, 4399.973145
4552, 5735, 4435.720703, 4435.720703
4577, 5762, 4471.777344, 4471.777344
4626, 5810, 4508.027832, 4508.027832
4648, 5837, 4544.339355, 4544.339355
4704, 5897, 4580.889160, 4580.889160
4731, 5920, 4618.358887, 4618.358887
4781, 5975, 4656.665039, 4656.665039
4803, 6001, 4694.966797, 4694.966797
4856, 6050, 4732.921387, 4732.921387
4882, 6078, 4770.914551, 4770.914551
4927, 6131, 4808.813965, 4808.813965
4953, 6154, 4846.147949, 4846.147949
4978, 6207, 4881.773926, 4881.773926
5028, 6236, 4916.000000, 4916.000000
5054, 6264, 4950.657715, 4950.657715
5107, 6318, 4986.376953, 4986.376953
5139, 6344, 5023.599609, 5023.599609
5166, 6378, 5060.960938, 5060.960938
5214, 6428, 5097.485352, 5097.485352
5241, 6455, 5134.013672, 5134.013672
5289, 6508, 5170.773438, 5170.773438
5315, 6534, 5207.716309, 5207.716309
5361, 6586, 5244.616211, 5244.616211
5386, 6613, 5281.250000, 5281.250000
5440, 6668, 5318.017090, 5318.017090
5466, 6695, 5355.510742, 5355.510742
5516, 6747, 5393.555664, 5393.555664
5542, 6770, 5431.748535, 5431.748535
5592, 6825, 5469.947266, 5469.947266
5616, 6851, 5507.995117, 5507.995117
5641, 6900, 5544.342773, 5544.342773
5691, 6927, 5579.013184, 5579.013184
5712, 6956, 5613.652832, 5613.652832
5764, 7011, 5648.602539, 5648.602539
5791, 7038, 5684.342285, 5684.342285
5842, 7090, 5721.107422, 5721.107422
5868, 7113, 5758.614258, 5758.614258
5916, 7168, 5796.386719, 5796.386719
5943, 7194, 5834.120117, 5834.120117
5993, 7244, 5871.913086, 5871.913086
6017, 7271, 5909.720215, 5909.720215
6064, 7323, 5947.184570, 5947.184570
6088, 7351, 5984.114258, 5984.114258
6142, 7405, 6020.979980, 6020.979980
6164, 7432, 6058.209961, 6058.209961
6194, 7484, 6094.353027, 6094.353027
6241, 7507, 6129.317871, 6129.317871
6268, 7538, 6164.605957, 6164.605957
6320, 7588, 6200.667480, 6200.667480
6345, 7614, 6237.619141, 6237.619141
6391, 7665, 6274.833496, 6274.833496
6416, 7693, 6311.734863, 6311.734863
6461, 7749, 6348.182129, 6348.182129
6493, 7775, 6384.583008, 6384.583008
6542, 7824, 6421.688965, 6421.688965
6570, 7855, 6459.541016, 6459.541016
6619, 7905, 6497.753418, 6497.753418
6646, 7932, 6536.080566, 6536.080566
6673, 7982, 6573.116211, 6573.116211
6717, 8009, 6608.486328, 6608.486328
6742, 8065, 6643.325684, 6643.325684
6792, 8093, 6678.293945, 6678.293945
6814, 8143, 6713.711914, 6713.711914
6867, 8169, 6749.565918, 6749.565918
6893, 8196, 6786.150879, 6786.150879
6944, 8251, 6823.495117, 6823.495117
6970, 8277, 6861.318848, 6861.318848
7019, 8327, 6899.322266, 6899.322266
7045, 8354, 6937.267578, 6937.267578
7094, 8406, 6975.104004, 6975.104004
7119, 8439, 7012.785156, 7012.785156
7166, 8488, 7050.163086, 7050.163086
7191, 8515, 7087.151855, 7087.151855
7245, 8569, 7124.216309, 7124.216309
7270, 8593, 7161.867188, 7161.867188
7296, 8620, 7198.507812, 7198.507812
7347, 8673, 7233.821289, 7233.821289
7374, 8700, 7269.566895, 7269.566895
7422, 8756, 7306.010742, 7306.010742
7446, 8784, 7342.723145, 7342.723145
7497, 8835, 7379.525391, 7379.525391
7521, 8862, 7416.519531, 7416.519531
7569, 8916, 7453.519531, 7453.519531
7596, 8940, 7490.471680, 7490.471680
7647, 8993, 7527.715332, 7527.715332
7669, 9021, 7565.162598, 7565.162598
7699, 9074, 7601.257812, 7601.257812
7752, 9102, 7636.456543, 7636.456543
7777, 9155, 7672.572754, 7672.572754
7830, 9190, 7709.606445, 7709.606445
7855, 9217, 7747.349121, 7747.349121
7905, 9271, 7785.408203, 7785.408203
7932, 9298, 7823.549316, 7823.549316
7956, 9349, 7860.317383, 7860.317383
8006, 9375, 7895.458496, 7895.458496
8032, 9429, 7930.703613, 7930.703613
8085, 9457, 7966.785156, 7966.785156
8112, 9486, 8003.942383, 8003.942383
8157, 9538, 8041.592285, 8041.592285
8185, 9565, 8079.066406, 8079.066406
8232, 9618, 8116.391602, 8116.391602
8257, 9645, 8153.553223, 8153.553223
8307, 9696, 8190.585449, 8190.585449
8333, 9723, 8227.754883, 8227.754883
8385, 9773, 8265.273438, 8265.273438
8411, 9800, 8303.234375, 8303.234375
8437, 9857, 8340.076172, 8340.076172
8489, 9886, 8375.627930, 8375.627930
8510, 9913, 8411.339844, 8411.339844
8560, 9963, 8447.168945, 8447.168945
8586, 9990, 8483.249023, 8483.249023
8636, 10045, 8519.844727, 8519.844727
8659, 10068, 8556.738281, 8556.738281
8712, 10122, 8593.801758, 8593.801758
8737, 10149, 8631.250000, 8631.250000
8785, 10205, 8668.878906, 8668.878906
8812, 10230, 8706.422852, 8706.422852
8863, 10284, 8744.112305, 8744.112305
8887, 10311, 8781.978516, 8781.978516
8938, 10366, 8819.818359, 8819.818359
8963, 10393, 8857.638672, 8857.638672
8988, 10444, 8894.016602, 8894.016602
9038, 10470, 8928.837891, 8928.837891
9064, 10525, 8963.914062, 8963.914062
9115, 10549, 8999.791016, 8999.791016
9187, 10618, 9039.124023, 9039.124023
9187, 10618, 9081.558594, 9081.558594
9194, 10619, 9119.663086, 9119.663086
9194, 10619, 9148.685547, 9148.685547
9194, 10619, 9169.008789, 9169.008789
9194, 10619, 9182.321289, 9182.321289
9194, 10619, 9190.684570, 9190.684570
9194, 10619, 9195.790039, 9195.790039
9194, 10619, 9198.841797, 9198.841797
9194, 10619, 9200.638672, 9200.638672
9194, 10619, 9201.682617, 9201.682617
9194, 10619, 9202.283203, 9202.283203
9194, 10619, 9202.625977, 9202.625977
9194, 10619, 9202.820312, 9202.820312
9194, 10619, 9202.930664, 9202.930664
9194, 10619, 9202.992188, 9202.992188
9194, 10619, 9203.027344, 9203.027344
9194, 10619, 9203.045898, 9203.045898
9194, 10619, 9203.056641, 9203.056641
9194, 10619, 9203.061523, 9203.061523
9194, 10619, 9203.064453, 9203.064453
9194, 10619, 9203.066406, 9203.066406
9194, 10619, 9203.067383, 9203.067383
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
9194, 10619, 9203.068359, 9203.068359
