motor_l ,motar_r ,motor_l_lowpass ,motor_r_lowpass
465, 946, 419.036713, 419.036713
465, 946, 433.966156, 433.966156
465, 946, 445.223480, 445.223480
465, 946, 452.910126, 452.910126
465, 946, 457.869049, 457.869049
465, 946, 460.952667, 460.952667
465, 946, 462.821442, 462.821442
465, 946, 463.932587, 463.932587
465, 946, 464.583679, 464.583679
465, 946, 464.960785, 464.960785
465, 946, 465.177185, 465.177185
465, 946, 465.300415, 465.300415
465, 946, 465.370087, 465.370087
465, 946, 465.409271, 465.409271
465, 946, 465.431244, 465.431244
465, 946, 465.443481, 465.443481
465, 946, 465.450256, 465.450256
465, 946, 465.454071, 465.454071
465, 946, 465.456116, 465.456116
465, 946, 465.457245, 465.457245
465, 946, 465.457855, 465.457855
465, 946, 465.458191, 465.458191
465, 946, 465.458405, 465.458405
465, 946, 465.458496, 465.458496
465, 946, 465.458557, 465.458557
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
465, 946, 465.458588, 465.458588
