motor_l ,motar_r ,motor_l_lowpass ,motor_r_lowpass
461, 987, 402.127167, 402.127167
472, 999, 419.628662, 419.628662
496, 1021, 437.203552, 437.203552
507, 1033, 454.785248, 454.785248
530, 1059, 472.296997, 472.296997
540, 1071, 489.619446, 489.619446
552, 1095, 506.077637, 506.077637
576, 1107, 521.856689, 521.856689
588, 1120, 537.961914, 537.961914
612, 1143, 554.592651, 554.592651
624, 1155, 571.683289, 571.683289
648, 1178, 589.110901, 589.110901
659, 1190, 606.707886, 606.707886
679, 1212, 624.104248, 624.104248
690, 1224, 641.016296, 641.016296
713, 1249, 657.649048, 657.649048
725, 1259, 674.350647, 674.350647
735, 1283, 690.514099, 690.514099
757, 1295, 705.926086, 705.926086
768, 1307, 721.328308, 721.328308
792, 1331, 737.096558, 737.096558
804, 1343, 753.421082, 753.421082
827, 1365, 770.226562, 770.226562
840, 1377, 787.382690, 787.382690
863, 1401, 804.831238, 804.831238
875, 1412, 822.432129, 822.432129
896, 1437, 839.941162, 839.941162
908, 1450, 857.198425, 857.198425
932, 1475, 874.389404, 874.389404
943, 1487, 891.693970, 891.693970
956, 1510, 908.449341, 908.449341
980, 1521, 924.715027, 924.715027
993, 1545, 941.361572, 941.361572
1012, 1556, 958.253601, 958.253601
1024, 1567, 974.955200, 974.955200
1044, 1591, 991.391174, 991.391174
1057, 1603, 1007.716003, 1007.716003
1079, 1626, 1024.168579, 1024.168579
1091, 1638, 1040.841797, 1040.841797
1112, 1662, 1057.596680, 1057.596680
1125, 1674, 1074.376221, 1074.376221
1146, 1698, 1091.216797, 1091.216797
1159, 1710, 1108.114136, 1108.114136
1183, 1732, 1125.225708, 1125.225708
1196, 1743, 1142.716919, 1142.716919
1207, 1768, 1159.802979, 1159.802979
1231, 1779, 1176.248657, 1176.248657
1241, 1805, 1192.707520, 1192.707520
1264, 1818, 1209.240112, 1209.240112
1275, 1830, 1225.846313, 1225.846313
1291, 1858, 1242.166138, 1242.166138
1315, 1870, 1258.510132, 1258.510132
1328, 1881, 1275.528687, 1275.528687
1352, 1906, 1293.073486, 1293.073486
1363, 1916, 1310.869385, 1310.869385
1383, 1940, 1328.441650, 1328.441650
1394, 1952, 1345.483154, 1345.483154
1417, 1975, 1362.203003, 1362.203003
1427, 1987, 1378.846069, 1378.846069
1451, 2011, 1395.496216, 1395.496216
1464, 2023, 1412.403564, 1412.403564
1485, 2045, 1429.577515, 1429.577515
1496, 2059, 1446.673584, 1446.673584
1519, 2081, 1463.616211, 1463.616211
1531, 2093, 1480.591309, 1480.591309
1543, 2115, 1497.070312, 1497.070312
1566, 2128, 1513.022705, 1513.022705
1578, 2153, 1529.188965, 1529.188965
1601, 2166, 1545.722046, 1545.722046
1613, 2177, 1562.579590, 1562.579590
1636, 2202, 1579.676392, 1579.676392
1648, 2214, 1596.934204, 1596.934204
1670, 2238, 1614.238037, 1614.238037
1682, 2249, 1631.488892, 1631.488892
1706, 2271, 1648.786011, 1648.786011
1718, 2283, 1666.260376, 1666.260376
1739, 2307, 1683.735596, 1683.735596
1750, 2320, 1700.934937, 1700.934937
1773, 2342, 1717.903076, 1717.903076
1785, 2355, 1734.876709, 1734.876709
1795, 2379, 1751.232910, 1751.232910
1818, 2391, 1766.829102, 1766.829102
1829, 2402, 1782.485596, 1782.485596
1851, 2426, 1798.411743, 1798.411743
1863, 2437, 1814.603271, 1814.603271
1887, 2459, 1831.170166, 1831.170166
1898, 2471, 1848.113037, 1848.113037
1922, 2497, 1865.289551, 1865.289551
1932, 2510, 1882.550537, 1882.550537
1956, 2534, 1899.778564, 1899.778564
1967, 2546, 1917.006470, 1917.006470
1991, 2570, 1934.300659, 1934.300659
2003, 2582, 1951.720947, 1951.720947
2027, 2606, 1969.311768, 1969.311768
2040, 2616, 1987.104004, 1987.104004
2051, 2640, 2004.374023, 2004.374023
2074, 2652, 2020.872192, 2020.872192
2086, 2664, 2037.335815, 2037.335815
2106, 2687, 2053.859375, 2053.859375
2119, 2699, 2070.340332, 2070.340332
2140, 2722, 2086.874756, 2086.874756
2153, 2735, 2103.534180, 2103.534180
2175, 2760, 2120.366211, 2120.366211
2186, 2770, 2137.287354, 2137.287354
2207, 2794, 2154.083496, 2154.083496
2218, 2804, 2170.666992, 2170.666992
2242, 2828, 2187.234863, 2187.234863
2255, 2840, 2204.129150, 2204.129150
2278, 2864, 2221.426270, 2221.426270
2290, 2877, 2238.940430, 2238.940430
2314, 2902, 2256.571533, 2256.571533
2325, 2915, 2274.265625, 2274.265625
2337, 2927, 2291.250732, 2291.250732
2360, 2951, 2307.478516, 2307.478516
2371, 2963, 2323.737549, 2323.737549
2395, 2986, 2340.235107, 2340.235107
2408, 2997, 2357.145020, 2357.145020
2432, 3021, 2374.534180, 2374.534180
2441, 3033, 2392.083252, 2392.083252
2464, 3056, 2409.383057, 2409.383057
2473, 3068, 2426.321289, 2426.321289
2498, 3093, 2443.064941, 2443.064941
2513, 3108, 2460.160645, 2460.160645
2524, 3120, 2477.220215, 2477.220215
2545, 3142, 2493.688477, 2493.688477
2556, 3154, 2509.892334, 2509.892334
2579, 3178, 2526.095703, 2526.095703
2591, 3188, 2542.541992, 2542.541992
2614, 3214, 2559.298828, 2559.298828
2627, 3226, 2576.371094, 2576.371094
2639, 3250, 2593.116699, 2593.116699
2663, 3265, 2609.434814, 2609.434814
2675, 3277, 2626.024902, 2626.024902
2698, 3300, 2642.958008, 2642.958008
2710, 3313, 2660.117676, 2660.117676
2732, 3335, 2677.363770, 2677.363770
2743, 3348, 2694.523926, 2694.523926
2769, 3369, 2711.742188, 2711.742188
2780, 3382, 2729.272949, 2729.272949
2802, 3407, 2746.885742, 2746.885742
2813, 3418, 2764.270752, 2764.270752
2836, 3441, 2781.452148, 2781.452148
2847, 3455, 2798.540527, 2798.540527
2858, 3478, 2814.901855, 2814.901855
2880, 3489, 2830.471924, 2830.471924
2892, 3513, 2846.099365, 2846.099365
2914, 3523, 2862.060059, 2862.060059
2926, 3535, 2878.352539, 2878.352539
2948, 3558, 2894.900635, 2894.900635
2961, 3573, 2911.682617, 2911.682617
2985, 3597, 2928.810791, 2928.810791
2998, 3610, 2946.350098, 2946.350098
3021, 3634, 2964.167969, 2964.167969
3033, 3646, 2982.050293, 2982.050293
3056, 3671, 2999.866699, 2999.866699
3066, 3683, 3017.482666, 3017.482666
3078, 3706, 3034.164307, 3034.164307
3102, 3717, 3050.096680, 3050.096680
3114, 3741, 3066.301025, 3066.301025
3137, 3753, 3082.936279, 3082.936279
3149, 3764, 3099.890625, 3099.890625
3172, 3788, 3117.060059, 3117.060059
3183, 3800, 3134.310791, 3134.310791
3206, 3824, 3151.529785, 3151.529785
3217, 3835, 3168.694336, 3168.694336
3239, 3859, 3185.752930, 3185.752930
3251, 3871, 3202.716064, 3202.716064
3271, 3893, 3219.551025, 3219.551025
3283, 3905, 3236.164062, 3236.164062
3306, 3930, 3252.751953, 3252.751953
3320, 3943, 3269.659424, 3269.659424
3344, 3967, 3287.078369, 3287.078369
3356, 3980, 3304.888184, 3304.888184
3368, 3993, 3322.166016, 3322.166016
3390, 4016, 3338.668213, 3338.668213
3402, 4029, 3355.076416, 3355.076416
3425, 4052, 3371.655029, 3371.655029
3436, 4065, 3388.437256, 3388.437256
3460, 4088, 3405.385742, 3405.385742
3473, 4098, 3422.623535, 3422.623535
3495, 4123, 3440.118652, 3440.118652
3507, 4133, 3457.631592, 3457.631592
3531, 4159, 3475.150146, 3475.150146
3542, 4172, 3492.727295, 3492.727295
3553, 4195, 3509.563721, 3509.563721
3576, 4206, 3525.553955, 3525.553955
3588, 4218, 3541.605225, 3541.605225
3610, 4240, 3557.950684, 3557.950684
3621, 4253, 3574.472412, 3574.472412
3644, 4277, 3591.098145, 3591.098145
3653, 4288, 3607.727295, 3607.727295
3678, 4314, 3624.331543, 3624.331543
3690, 4327, 3641.194092, 3641.194092
3715, 4352, 3658.505859, 3658.505859
3727, 4364, 3676.215088, 3676.215088
3742, 4379, 3693.645752, 3693.645752
3765, 4403, 3710.734619, 3710.734619
3777, 4415, 3727.999756, 3727.999756
3799, 4439, 3745.313721, 3745.313721
3811, 4450, 3762.572998, 3762.572998
3836, 4474, 3779.932617, 3779.932617
3848, 4486, 3797.584717, 3797.584717
3859, 4510, 3814.714355, 3814.714355
3882, 4521, 3831.047363, 3831.047363
3894, 4535, 3847.376465, 3847.376465
3915, 4558, 3863.861328, 3863.861328
3927, 4569, 3880.396240, 3880.396240
3950, 4593, 3897.054688, 3897.054688
3961, 4604, 3913.885742, 3913.885742
3983, 4628, 3930.749268, 3930.749268
3993, 4638, 3947.485107, 3947.485107
4017, 4664, 3964.135742, 3964.135742
4029, 4677, 3980.961426, 3980.961426
4052, 4702, 3998.049561, 3998.049561
4066, 4714, 4015.421631, 4015.421631
4079, 4726, 4032.561279, 4032.561279
4101, 4751, 4049.266602, 4049.266602
4113, 4761, 4065.981934, 4065.981934
4136, 4786, 4082.826172, 4082.826172
4148, 4797, 4099.858887, 4099.858887
4170, 4821, 4116.996582, 4116.996582
4182, 4833, 4134.135742, 4134.135742
4207, 4856, 4151.418457, 4151.418457
4218, 4869, 4168.964844, 4168.964844
4242, 4893, 4186.633789, 4186.633789
4253, 4905, 4204.301758, 4204.301758
4263, 4929, 4221.134766, 4221.134766
4287, 4941, 4237.039551, 4237.039551
